"ejercicio_fiscal","clave_de_entidad","entidad_federativa","nombre_principal","origen","peso_vivo_kilogramos","peso_desembarcado_kilogramos","valor_pesos"
2009,31,"YUCATAN","ESMEDREGAL","CAPTURA",236011.4,214714,3815321.69
2009,31,"YUCATAN","GUACHINANGO","CAPTURA",462180.2,420212,10894362.7666
2009,31,"YUCATAN","JAIBA","CAPTURA",52961,52961,887529
2009,31,"YUCATAN","JUREL","CAPTURA",106054.6,98802,482718.833
2009,31,"YUCATAN","LANGOSTA","CAPTURA",185202,185202,23869482.5
2009,31,"YUCATAN","LENGUADO","CAPTURA",440,400,5600
2009,31,"YUCATAN","LISA","CAPTURA",65384,63762,305116.818
2009,31,"YUCATAN","MERO Y SIMILARES","CAPTURA",10355557.6,9414277,217734639.7505
2009,31,"YUCATAN","MOJARRA","ACUACULTURA",10043.13,10043.13,268665.9
2009,31,"YUCATAN","MOJARRA","CAPTURA",104118.7,100147,1495580.5
2009,31,"YUCATAN","OTRAS","ACUACULTURA",25,25,2500
2009,31,"YUCATAN","OTRAS","CAPTURA",1787186.5,1649023,27810686.3072
2009,31,"YUCATAN","PAMPANO","CAPTURA",5380.6,5006,139460
2009,31,"YUCATAN","PARGO","CAPTURA",357867.5,326093,6467607.14
2009,31,"YUCATAN","PETO","CAPTURA",391578.5,364845,5934455.45
2009,31,"YUCATAN","PIERNA","CAPTURA",1778.7,1617,25872
2009,31,"YUCATAN","PULPO","CAPTURA",19729761.7,18001622,445084666.975
2009,31,"YUCATAN","RAYA Y SIMILARES","CAPTURA",52471,38162,202925
2009,31,"YUCATAN","ROBALO","CAPTURA",91503.2,83158,2746285.844
2009,31,"YUCATAN","RONCO","CAPTURA",1567.5,1425,4845
2009,31,"YUCATAN","RUBIA Y VILLAJAIBA","CAPTURA",1336488.8,1215001,26800134.0746
2009,31,"YUCATAN","RUBIO","CAPTURA",1025837.3,934811,14728506.445
2009,31,"YUCATAN","SARDINA","CAPTURA",406,350,3650
2009,31,"YUCATAN","SIERRA","CAPTURA",39174.1,37714,531367.19836
2009,31,"YUCATAN","TIBURON","CAPTURA",170052.3,163327,2221891.9766
2009,31,"YUCATAN","TILAPIA","ACUACULTURA",9077,9077,271410
2009,32,"ZACATECAS","BAGRE","ACUACULTURA",22107,22107,265284
2009,32,"ZACATECAS","CARPA","ACUACULTURA",409665,409665,4915980
2009,32,"ZACATECAS","LOBINA","ACUACULTURA",9743,9743,116916
2009,32,"ZACATECAS","TILAPIA","ACUACULTURA",1587258,1587258,19047096
2010,1,"AGUASCALIENTES","BAGRE","ACUACULTURA",20127,20127,668583.76623
2010,1,"AGUASCALIENTES","CARPA","ACUACULTURA",170444,170444,2910105.69614
2010,1,"AGUASCALIENTES","LOBINA","ACUACULTURA",4665,4665,159427.569233
2010,1,"AGUASCALIENTES","TILAPIA","ACUACULTURA",268443,266603,5712682.1244
2010,2,"BAJA CALIFORNIA","ABULON","ACUACULTURA",22618.94,22618.94,4781753.05
2010,2,"BAJA CALIFORNIA","ABULON","CAPTURA",208388.4,178401,34103251
2010,2,"BAJA CALIFORNIA","ALGAS","CAPTURA",3640322,776795,4936780
2010,2,"BAJA CALIFORNIA","ALMEJA","ACUACULTURA",42823.1,42823.1,1746663.3
2010,2,"BAJA CALIFORNIA","ALMEJA","CAPTURA",1597946.23,1504978.23,31152423.18
2010,2,"BAJA CALIFORNIA","ANCHOVETA","CAPTURA",3641270.16,3139026,2704207
2010,2,"BAJA CALIFORNIA","ATUN","ACUACULTURA",2008096.35,1797425.15,139018975.64
2010,2,"BAJA CALIFORNIA","ATUN","CAPTURA",3933668,3933253,41789535
2010,2,"BAJA CALIFORNIA","BANDERA","CAPTURA",2680,2680,42880
2010,2,"BAJA CALIFORNIA","BAQUETA","CAPTURA",254627.72,252353.14,12413435.01
2010,2,"BAJA CALIFORNIA","BARRILETE","CAPTURA",62000,62000,804000
2010,2,"BAJA CALIFORNIA","BERRUGATA","CAPTURA",2852081.8,2850924.8,18038946
2010,2,"BAJA CALIFORNIA","BONITO","CAPTURA",123147.5,122916.9,1230426.6
2010,2,"BAJA CALIFORNIA","CABRILLA","CAPTURA",500756.11,473144.88,3326203.15
2010,2,"BAJA CALIFORNIA","CALAMAR","CAPTURA",11717936.7,10990548.5,36579444
2010,2,"BAJA CALIFORNIA","CAMARON","ACUACULTURA",25635,25275,1403450
2010,2,"BAJA CALIFORNIA","CAMARON","CAPTURA",983241.07,620119.42,76170846.26
2010,2,"BAJA CALIFORNIA","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",1111992.66,1111992.66,5559963.3
2010,2,"BAJA CALIFORNIA","CARACOL","CAPTURA",443487,201099,2001907
2010,2,"BAJA CALIFORNIA","CAZON","CAPTURA",92480.8,82660.6,1157871
2010,2,"BAJA CALIFORNIA","CORVINA","CAPTURA",1502541.53,1454855.83,20064940.25
2010,2,"BAJA CALIFORNIA","ERIZO","CAPTURA",3371946.43,3370213.93,107262300.28
2010,2,"BAJA CALIFORNIA","FAUNA","CAPTURA",153290.56,95006.141,475030.705
2010,2,"BAJA CALIFORNIA","GUACHINANGO","CAPTURA",946,946,17028
2010,2,"BAJA CALIFORNIA","JAIBA","CAPTURA",93424.09,91980.67,1157613.37
2010,2,"BAJA CALIFORNIA","JUREL","ACUACULTURA",688.76,688.76,1375
2010,2,"BAJA CALIFORNIA","JUREL","CAPTURA",279079.07,278149.25,2761241.55
2010,2,"BAJA CALIFORNIA","LANGOSTA","CAPTURA",439440.18,433492.71,50697108.7
2010,2,"BAJA CALIFORNIA","LANGOSTINO","CAPTURA",11102.53,11102.53,965077
2010,2,"BAJA CALIFORNIA","LENGUADO","ACUACULTURA",551.92,512.29,24407
2010,2,"BAJA CALIFORNIA","LENGUADO","CAPTURA",353532.81,329835.31,8256867.11
2010,2,"BAJA CALIFORNIA","LISA","CAPTURA",24180.25,24140.25,155208
2010,2,"BAJA CALIFORNIA","LOBINA","ACUACULTURA",13781.5,12802.98,576370.5
2010,2,"BAJA CALIFORNIA","MACARELA","CAPTURA",85279,85279,62187
2010,2,"BAJA CALIFORNIA","MERO Y SIMILARES","CAPTURA",22847.52,21112.21,651424.54
2010,2,"BAJA CALIFORNIA","MOJARRA","CAPTURA",52855.67,52601.04,595987.36
2010,2,"BAJA CALIFORNIA","OSTION","ACUACULTURA",1633056.31,1633056.31,32157242.11
2010,2,"BAJA CALIFORNIA","OTRAS","ACUACULTURA",81834.97,81834.97,2014124
2010,2,"BAJA CALIFORNIA","OTRAS","CAPTURA",4331299.63,3448780.12,44328844.14
2010,2,"BAJA CALIFORNIA","PAMPANO","CAPTURA",28644,28644,156324
2010,2,"BAJA CALIFORNIA","PARGO","CAPTURA",2691.58,2675.2,50115
2010,2,"BAJA CALIFORNIA","PEPINO DE MAR","CAPTURA",143106.43,143106.43,2735784.5
2010,2,"BAJA CALIFORNIA","PIERNA","CAPTURA",30496.5,30496.5,414892
2010,2,"BAJA CALIFORNIA","PULPO","CAPTURA",208443.11,193442.94,6449478.79
2010,2,"BAJA CALIFORNIA","RAYA Y SIMILARES","CAPTURA",626045.43,411592.8,5161190.1
2010,2,"BAJA CALIFORNIA","ROBALO","CAPTURA",298,298,8410
2010,2,"BAJA CALIFORNIA","RONCO","CAPTURA",3709.6,3492,22797
2010,2,"BAJA CALIFORNIA","RUBIA Y VILLAJAIBA","CAPTURA",60,60,780
2010,2,"BAJA CALIFORNIA","SARDINA","CAPTURA",65912203.07,56820864.73,54983969
2010,2,"BAJA CALIFORNIA","SARGAZO","CAPTURA",442717.2,325852,2131820
2010,2,"BAJA CALIFORNIA","SIERRA","CAPTURA",2371569.55,2371569.55,27698312.07
2010,2,"BAJA CALIFORNIA","TIBURON","CAPTURA",3833192.85,2964050.51,40667981.21
2010,2,"BAJA CALIFORNIA","TILAPIA","ACUACULTURA",250,250,6250
2010,3,"BAJA CALIFORNIA SUR","ABULON","CAPTURA",547254,232890,51545680.5
2010,3,"BAJA CALIFORNIA SUR","ALGAS","CAPTURA",1872229.16,351449.86,2870751
2010,3,"BAJA CALIFORNIA SUR","ALMEJA","CAPTURA",20268106.06,17539354.06,158378334.88
2010,3,"BAJA CALIFORNIA SUR","ATUN","CAPTURA",551519.7,550599,6018319
2010,3,"BAJA CALIFORNIA SUR","BANDERA","CAPTURA",4257,3816,17977
2010,3,"BAJA CALIFORNIA SUR","BAQUETA","CAPTURA",130220.26,118017.02,3079509.86
2010,3,"BAJA CALIFORNIA SUR","BARRILETE","CAPTURA",56184,56184,452430
2010,3,"BAJA CALIFORNIA SUR","BERRUGATA","CAPTURA",451756.3,414985,2252724
2010,3,"BAJA CALIFORNIA SUR","BONITO","CAPTURA",113169,113169,368760
2010,3,"BAJA CALIFORNIA SUR","CABRILLA","CAPTURA",6899241.37,6407397.77,40180537.81
2010,3,"BAJA CALIFORNIA SUR","CALAMAR","CAPTURA",38876762.6,37195097,88467124
2010,3,"BAJA CALIFORNIA SUR","CAMARON","ACUACULTURA",4411924.4,3138560,189157010
2010,3,"BAJA CALIFORNIA SUR","CAMARON","CAPTURA",1738430.4,1205647.5,58584689
2010,3,"BAJA CALIFORNIA SUR","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",14090139.28,14090139.28,70493067.2
2010,3,"BAJA CALIFORNIA SUR","CARACOL","CAPTURA",2200206.78,314314.35,9784126.24
2010,3,"BAJA CALIFORNIA SUR","CARPA","CAPTURA",500.5,460,1840
2010,3,"BAJA CALIFORNIA SUR","CAZON","CAPTURA",1496116.6,1463420.04,17249077.18
2010,3,"BAJA CALIFORNIA SUR","CORVINA","CAPTURA",1280650.66,1171916.03,22359798.37
2010,3,"BAJA CALIFORNIA SUR","FAUNA","CAPTURA",590,500,2500
2010,3,"BAJA CALIFORNIA SUR","GUACHINANGO","CAPTURA",1013836,1008370,32806927
2010,3,"BAJA CALIFORNIA SUR","JAIBA","CAPTURA",561893.4,560730,7749700
2010,3,"BAJA CALIFORNIA SUR","JUREL","CAPTURA",2658289.6,2645422,24929007
2010,3,"BAJA CALIFORNIA SUR","LANGOSTA","CAPTURA",1759066.33,1736565.28,221394004.65
2010,3,"BAJA CALIFORNIA SUR","LANGOSTINO","CAPTURA",426,426,12524
2010,3,"BAJA CALIFORNIA SUR","LENGUADO","CAPTURA",822080.35,751314,13666435
2010,3,"BAJA CALIFORNIA SUR","LISA","CAPTURA",544410.7,543468,2946851
2010,3,"BAJA CALIFORNIA SUR","MACARELA","CAPTURA",44258,44258,41180
2010,3,"BAJA CALIFORNIA SUR","MERO Y SIMILARES","CAPTURA",314862.95,286598,7931209
2010,3,"BAJA CALIFORNIA SUR","MOJARRA","CAPTURA",539180.2,537065,2998447
2010,3,"BAJA CALIFORNIA SUR","OSTION","ACUACULTURA",665312.5,665312.5,10824899
2010,3,"BAJA CALIFORNIA SUR","OSTION","CAPTURA",150734,133706,827044
2010,3,"BAJA CALIFORNIA SUR","OTRAS","CAPTURA",5382474.34,3918834.36,78988580.32
2010,3,"BAJA CALIFORNIA SUR","PAMPANO","CAPTURA",280957.9,277787,1715906
2010,3,"BAJA CALIFORNIA SUR","PARGO","CAPTURA",884762.21,836697.72,26232430.29
2010,3,"BAJA CALIFORNIA SUR","PEPINO DE MAR","CAPTURA",174803,174803,8576794
2010,3,"BAJA CALIFORNIA SUR","PETO","CAPTURA",774,774,9600
2010,3,"BAJA CALIFORNIA SUR","PIERNA","CAPTURA",1303467.75,1207246,10513866
2010,3,"BAJA CALIFORNIA SUR","PULPO","CAPTURA",450489.3,421649.8,11377414
2010,3,"BAJA CALIFORNIA SUR","RAYA Y SIMILARES","CAPTURA",1716113.4,1577772,10578812
2010,3,"BAJA CALIFORNIA SUR","ROBALO","CAPTURA",13626.1,12394,326453
2010,3,"BAJA CALIFORNIA SUR","RONCO","CAPTURA",654621.9,616864,3422393
2010,3,"BAJA CALIFORNIA SUR","SARDINA","CAPTURA",69062137.58,59536325.5,60560164
2010,3,"BAJA CALIFORNIA SUR","SARGAZO","CAPTURA",52754,17988,66951
2010,3,"BAJA CALIFORNIA SUR","SIERRA","CAPTURA",990212.2,989167,9206663
2010,3,"BAJA CALIFORNIA SUR","TIBURON","CAPTURA",3662697.55,3590342,29257793
2010,4,"CAMPECHE","ANCHOVETA","CAPTURA",221739.8,221235,485086
2010,4,"CAMPECHE","BAGRE","CAPTURA",44822.1,43789,364376
2010,4,"CAMPECHE","BANDERA","CAPTURA",1554917.4,1528639,12252146
2010,4,"CAMPECHE","BAQUETA","CAPTURA",167.5,134,2948
2010,4,"CAMPECHE","BARRILETE","CAPTURA",694,694,6246
2010,4,"CAMPECHE","BERRUGATA","CAPTURA",48874.6,48841,254396
2010,4,"CAMPECHE","BESUGO","CAPTURA",56901.7,55674,493052
2010,4,"CAMPECHE","BONITO","CAPTURA",511199.5,509517,1897982
2010,4,"CAMPECHE","CABRILLA","CAPTURA",1385,1385,12793
2010,4,"CAMPECHE","CALAMAR","CAPTURA",1719,1999,16900
2010,4,"CAMPECHE","CAMARON","ACUACULTURA",2416007.2,1901080,109308754
2010,4,"CAMPECHE","CAMARON","CAPTURA",5739259.6,4125226,234680957
2010,4,"CAMPECHE","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",5659812.82,5659812.82,28299064.1
2010,4,"CAMPECHE","CARACOL","CAPTURA",4435165,865873,24578779
2010,4,"CAMPECHE","CARPA","CAPTURA",37774.6,35648,240776
2010,4,"CAMPECHE","CAZON","CAPTURA",506793.52,499236.13,12913952.47
2010,4,"CAMPECHE","CHARAL","CAPTURA",1174378,1174378,3510795
2010,4,"CAMPECHE","CINTILLA","CAPTURA",112159,112159,458260
2010,4,"CAMPECHE","CORVINA","ACUACULTURA",3100,3100,155000
2010,4,"CAMPECHE","CORVINA","CAPTURA",987426.5,920357,15114386
2010,4,"CAMPECHE","ESMEDREGAL","CAPTURA",117459,113495,2989109
2010,4,"CAMPECHE","FAUNA","CAPTURA",722789.68,705726.04,3528630.2
2010,4,"CAMPECHE","GUACHINANGO","CAPTURA",681147.02,659148.34,38776039.99
2010,4,"CAMPECHE","JAIBA","CAPTURA",2179913.6,2087814,22206648
2010,4,"CAMPECHE","JUREL","CAPTURA",6936524.35,6922630,27057227
2010,4,"CAMPECHE","LANGOSTA","CAPTURA",660,330,2970
2010,4,"CAMPECHE","LANGOSTINO","CAPTURA",75547.7,75475,1468683
2010,4,"CAMPECHE","LEBRANCHA","CAPTURA",287091.75,287081.5,1613806.72
2010,4,"CAMPECHE","LENGUADO","CAPTURA",370,370,3400
2010,4,"CAMPECHE","LISA","CAPTURA",193874.45,192860,1149779
2010,4,"CAMPECHE","MERO Y SIMILARES","CAPTURA",166246.7,156167,5875542
2010,4,"CAMPECHE","MOJARRA","ACUACULTURA",5,5,50000
2010,4,"CAMPECHE","MOJARRA","CAPTURA",239837.8,239583,2220403
2010,4,"CAMPECHE","OSTION","ACUACULTURA",478792,478792,1871407
2010,4,"CAMPECHE","OSTION","CAPTURA",530,530,8480
2010,4,"CAMPECHE","OTRAS","ACUACULTURA",6200,6200,310000
2010,4,"CAMPECHE","OTRAS","CAPTURA",2246418.56,2234076.71,29612959.84
2010,4,"CAMPECHE","PAMPANO","CAPTURA",150235,147724,4541876
2010,4,"CAMPECHE","PARGO","CAPTURA",748183.7,722686,17515267
2010,4,"CAMPECHE","PEPINO DE MAR","CAPTURA",210826,210826,2376447
2010,4,"CAMPECHE","PETO","CAPTURA",416416.8,415831,6281910
2010,4,"CAMPECHE","PULPO","CAPTURA",5717711.7,5662563,144553214
2010,4,"CAMPECHE","RAYA Y SIMILARES","CAPTURA",1113478.75,1034229,7264139
2010,4,"CAMPECHE","ROBALO","CAPTURA",3175080.55,2967942,137935794
2010,4,"CAMPECHE","RONCO","CAPTURA",33218.2,33215,182847
2010,4,"CAMPECHE","RUBIA Y VILLAJAIBA","CAPTURA",72580.5,72565,1148313
2010,4,"CAMPECHE","RUBIO","CAPTURA",1262097.9,1260076,9210431
2010,4,"CAMPECHE","SARDINA","CAPTURA",941.92,812,14740
2010,4,"CAMPECHE","SIERRA","CAPTURA",2840238.77,2834215,41323400
2010,4,"CAMPECHE","TIBURON","CAPTURA",260071.88,270700.27,4766176.44
2010,4,"CAMPECHE","TILAPIA","ACUACULTURA",682781.6,663886,12913739
2010,4,"CAMPECHE","TRUCHA","CAPTURA",1299,1284,16465
2010,5,"COAHUILA","BAGRE","ACUACULTURA",102390.8,93082.56,2287767
2010,5,"COAHUILA","CARPA","ACUACULTURA",582501.25,525172.07,5255850
2010,5,"COAHUILA","OTRAS","ACUACULTURA",108122.64,99273.06,2369500
2010,5,"COAHUILA","TILAPIA","ACUACULTURA",133197.82,121922.45,2367367
2010,6,"COLIMA","ATUN","CAPTURA",26725605.55,26725112,229743992
2010,6,"COLIMA","BAGRE","ACUACULTURA",12217,12217,376900
2010,6,"COLIMA","BAGRE","CAPTURA",221,221,2691
2010,6,"COLIMA","BANDERA","CAPTURA",26966.7,26796,329884
2010,6,"COLIMA","BAQUETA","CAPTURA",145,145,5075
2010,6,"COLIMA","BARRILETE","CAPTURA",1935540,1935540,9698307
2010,6,"COLIMA","BERRUGATA","CAPTURA",33960.2,33450,499320
2010,6,"COLIMA","BONITO","CAPTURA",141430,141430,1414300
2010,6,"COLIMA","CABRILLA","CAPTURA",2284,2284,40044
2010,6,"COLIMA","CALAMAR","CAPTURA",2033,2033,4066
2010,6,"COLIMA","CAMARON","ACUACULTURA",1268674.43,1259482.43,64781251.79
2010,6,"COLIMA","CAMARON","CAPTURA",57914.6,39395,2361200
2010,6,"COLIMA","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",2574931.86,2574931.86,12874659.3
2010,6,"COLIMA","CAZON","CAPTURA",32221.3,27936.47,984600
2010,6,"COLIMA","CINTILLA","CAPTURA",160,160,6100
2010,6,"COLIMA","CORVINA","CAPTURA",9715.9,9700,143012
2010,6,"COLIMA","ESMEDREGAL","CAPTURA",7756.7,7068,346211
2010,6,"COLIMA","GUACHINANGO","CAPTURA",121386.6,111600,5498676
2010,6,"COLIMA","JAIBA","CAPTURA",19754,19562,363990
2010,6,"COLIMA","JUREL","CAPTURA",309398.1,308556,1601603
2010,6,"COLIMA","LANGOSTINO","CAPTURA",34056,34056,2839967
2010,6,"COLIMA","LEBRANCHA","CAPTURA",26935.4,26631,476515
2010,6,"COLIMA","LENGUADO","CAPTURA",1806,1745,33111
2010,6,"COLIMA","LISA","CAPTURA",19428,19428,248549
2010,6,"COLIMA","LOBINA","CAPTURA",10,10,200
2010,6,"COLIMA","MACARELA","CAPTURA",1060,1060,4530
2010,6,"COLIMA","MERO Y SIMILARES","CAPTURA",1166.2,1128,25598
2010,6,"COLIMA","MOJARRA","CAPTURA",53710,53710,1013863
2010,6,"COLIMA","OTRAS","CAPTURA",309955.1,299967,3708359
2010,6,"COLIMA","PAMPANO","CAPTURA",9342,9342,112115
2010,6,"COLIMA","PARGO","CAPTURA",121450.8,111215,5353441
2010,6,"COLIMA","PULPO","CAPTURA",3155,3155,159415
2010,6,"COLIMA","RAYA Y SIMILARES","CAPTURA",68906,35495,599332
2010,6,"COLIMA","ROBALO","CAPTURA",92871.18,86163.8,3923573
2010,6,"COLIMA","RONCO","CAPTURA",47079.8,46635,793004
2010,6,"COLIMA","SARDINA","CAPTURA",21152,19520,98937
2010,6,"COLIMA","SIERRA","CAPTURA",140006.21,139929.52,2677391.27
2010,6,"COLIMA","TIBURON","CAPTURA",375944.03,321847.77,5877279.81
2010,6,"COLIMA","TILAPIA","ACUACULTURA",378092.2,367295,8932820
2010,7,"CHIAPAS","ATUN","CAPTURA",17229206,17229206,137837048
2010,7,"CHIAPAS","BAGRE","ACUACULTURA",6938.8,6308,156911
2010,7,"CHIAPAS","BAGRE","CAPTURA",583730.11,567174.49,7468059
2010,7,"CHIAPAS","BANDERA","CAPTURA",134886.5,134886.5,2222401
2010,7,"CHIAPAS","BARRILETE","CAPTURA",1140084,1140084,6842504
2010,7,"CHIAPAS","BERRUGATA","CAPTURA",164674.8,164559.8,1734107.4
2010,7,"CHIAPAS","BESUGO","CAPTURA",1284,1284,25910
2010,7,"CHIAPAS","BONITO","CAPTURA",189349,189349,1136094
2010,7,"CHIAPAS","CABRILLA","CAPTURA",4950,4950,71599
2010,7,"CHIAPAS","CAMARON","CAPTURA",1724007.91,1538759.2,81062634.5
2010,7,"CHIAPAS","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",396978.12,396978.12,1984890.6
2010,7,"CHIAPAS","CARPA","ACUACULTURA",74178,60178,398163
2010,7,"CHIAPAS","CARPA","CAPTURA",2674.1,2431,17243
2010,7,"CHIAPAS","CAZON","CAPTURA",38845.38,38845.38,1037633.56
2010,7,"CHIAPAS","CORVINA","CAPTURA",65984.19,65951.89,853075.08
2010,7,"CHIAPAS","FAUNA","CAPTURA",1361055.75,1339527.75,6697638.75
2010,7,"CHIAPAS","GUACHINANGO","CAPTURA",37570,37570,774489
2010,7,"CHIAPAS","JAIBA","CAPTURA",131018,130958,1424225
2010,7,"CHIAPAS","JUREL","CAPTURA",76006,75996,542054
2010,7,"CHIAPAS","LANGOSTINO","CAPTURA",862.5,862.5,119655
2010,7,"CHIAPAS","LEBRANCHA","CAPTURA",51604.22,51592.11,929712.17
2010,7,"CHIAPAS","LENGUADO","CAPTURA",9490,9490,77930
2010,7,"CHIAPAS","LISA","CAPTURA",44624.62,40542,931485.5
2010,7,"CHIAPAS","MERO Y SIMILARES","CAPTURA",34491,34491,930458
2010,7,"CHIAPAS","MOJARRA","ACUACULTURA",45980.58,44587.2,1025267.5
2010,7,"CHIAPAS","MOJARRA","CAPTURA",246529.28,241899.15,6971355.85
2010,7,"CHIAPAS","OTRAS","CAPTURA",317805.32,320021.9,3740653
2010,7,"CHIAPAS","PARGO","CAPTURA",31507.85,31496.1,1019523.5
2010,7,"CHIAPAS","RAYA Y SIMILARES","CAPTURA",107242,107042,1124110
2010,7,"CHIAPAS","ROBALO","CAPTURA",203721.01,202047.9,9085406.4
2010,7,"CHIAPAS","SIERRA","CAPTURA",304989.85,298512.39,5003076.83
2010,7,"CHIAPAS","TIBURON","CAPTURA",3009210.72,3002554.9,58016020.67
2010,7,"CHIAPAS","TILAPIA","ACUACULTURA",5943780.5,5833294.45,104267183.7
2010,7,"CHIAPAS","TRUCHA","CAPTURA",200,200,3600
2010,8,"CHIHUAHUA","BAGRE","ACUACULTURA",113204.2,112698,1643963
2010,8,"CHIHUAHUA","CARPA","ACUACULTURA",292376,292376,1380366
2010,8,"CHIHUAHUA","LOBINA","ACUACULTURA",13731,13731,294002.74154
2010,8,"CHIHUAHUA","TILAPIA","ACUACULTURA",172988,172988,1877925
2010,8,"CHIHUAHUA","TRUCHA","ACUACULTURA",230400,230400,11381222.6217
2010,10,"DURANGO","BAGRE","ACUACULTURA",426154,426154,15449466.1164
2010,10,"DURANGO","CARPA","ACUACULTURA",706584,706584,11830171.0843
2010,10,"DURANGO","LOBINA","ACUACULTURA",452084,452084,15726959.0885
2010,10,"DURANGO","MOJARRA","ACUACULTURA",168663,168663,3599140.1639
2010,10,"DURANGO","OTRAS","ACUACULTURA",505998,505998,14929790
2010,10,"DURANGO","TILAPIA","ACUACULTURA",410550,410550,8760824.8057
2010,10,"DURANGO","TRUCHA","ACUACULTURA",1182355,1182355,68549234.74436
2010,11,"GUANAJUATO","BAGRE","ACUACULTURA",12144,12144,372459
2010,11,"GUANAJUATO","CARPA","ACUACULTURA",1184545.5,1184545.5,10880649.85895
2010,11,"GUANAJUATO","CHARAL","ACUACULTURA",335202.5,334690,2212600
2010,11,"GUANAJUATO","LOBINA","ACUACULTURA",7810,7810,235305.4153819
2010,11,"GUANAJUATO","OTRAS","ACUACULTURA",188976,180976,1169560
2010,11,"GUANAJUATO","TILAPIA","ACUACULTURA",1326562,1323023.5,14245561
2010,11,"GUANAJUATO","TRUCHA","ACUACULTURA",50,50,0
2010,12,"GUERRERO","ALMEJA","CAPTURA",27316.5,26828.5,935439.5
2010,12,"GUERRERO","ATUN","CAPTURA",20762,20762,582850
2010,12,"GUERRERO","BAGRE","ACUACULTURA",98415.6,98092,2901500
2010,12,"GUERRERO","BAGRE","CAPTURA",22909.5,22771,210015
2010,12,"GUERRERO","BANDERA","CAPTURA",490196.2,489986.5,6340424
2010,12,"GUERRERO","BARRILETE","CAPTURA",7000,7000,42250
2010,12,"GUERRERO","BERRUGATA","CAPTURA",2055,2050,40310
2010,12,"GUERRERO","CABRILLA","CAPTURA",18823.75,18810,608205
2010,12,"GUERRERO","CAMARON","ACUACULTURA",11590,10270,506550
2010,12,"GUERRERO","CAMARON","CAPTURA",16000,15000,909000
2010,12,"GUERRERO","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",916860.04,916860.04,4584300.2
2010,12,"GUERRERO","CARACOL","CAPTURA",48241,39409,1067304
2010,12,"GUERRERO","CARPA","CAPTURA",24136.5,24079,133559
2010,12,"GUERRERO","CAZON","CAPTURA",177723.31,177957.93,4762173.49
2010,12,"GUERRERO","CHARAL","CAPTURA",447452.75,194757,1821223
2010,12,"GUERRERO","CORVINA","CAPTURA",28862,27462,349994
2010,12,"GUERRERO","ESMEDREGAL","CAPTURA",1363,1363,38576
2010,12,"GUERRERO","GUACHINANGO","CAPTURA",477748.5,474927,18707938
2010,12,"GUERRERO","JAIBA","CAPTURA",700.2,654,22225
2010,12,"GUERRERO","JUREL","CAPTURA",491340,490900,5308461
2010,12,"GUERRERO","LANGOSTA","CAPTURA",10,10,500
2010,12,"GUERRERO","LANGOSTINO","CAPTURA",265225.4,265225.4,16023763.37
2010,12,"GUERRERO","LENGUADO","CAPTURA",12191.75,11038.4,167258
2010,12,"GUERRERO","LISA","CAPTURA",214899.11,213105,2938739.5
2010,12,"GUERRERO","MERO Y SIMILARES","CAPTURA",12767.62,12752.2,302175
2010,12,"GUERRERO","MOJARRA","ACUACULTURA",74666,74666,1256412
2010,12,"GUERRERO","MOJARRA","CAPTURA",33225.45,32468,414174
2010,12,"GUERRERO","OSTION","CAPTURA",417156.5,204387.5,4836704
2010,12,"GUERRERO","OTRAS","CAPTURA",651103.27,627378.1,7784810
2010,12,"GUERRERO","PAMPANO","CAPTURA",30142.5,30134,493734
2010,12,"GUERRERO","PARGO","CAPTURA",230434.25,228819,8132641
2010,12,"GUERRERO","PIERNA","CAPTURA",220,200,6000
2010,12,"GUERRERO","PULPO","CAPTURA",121307.5,121307,5659803
2010,12,"GUERRERO","RAYA Y SIMILARES","CAPTURA",48501.8,47930.4,521079
2010,12,"GUERRERO","ROBALO","CAPTURA",118973.8,118238,5110668
2010,12,"GUERRERO","RONCO","CAPTURA",192863,192849,3512252
2010,12,"GUERRERO","SARDINA","CAPTURA",902.48,778,2300
2010,12,"GUERRERO","SIERRA","CAPTURA",162599.5,161972,3253803
2010,12,"GUERRERO","TIBURON","CAPTURA",206968,210108.1,5132549
2010,12,"GUERRERO","TILAPIA","ACUACULTURA",1391652.6,1391337.7,17576643.5
2010,12,"GUERRERO","TILAPIA","CAPTURA",150,50,250
2010,13,"HIDALGO","BAGRE","ACUACULTURA",43372.03,43293.13,1304262.89356
2010,13,"HIDALGO","CARACOL","ACUACULTURA",6500,6500,10833.33333
2010,13,"HIDALGO","CARPA","ACUACULTURA",4132051.85,4127060.96,49126400.52
2010,13,"HIDALGO","CHARAL","ACUACULTURA",3700,3700,44400
2010,13,"HIDALGO","LOBINA","ACUACULTURA",4164.75,3801.5,75670
2010,13,"HIDALGO","MOJARRA","ACUACULTURA",46231,46231,693465
2010,13,"HIDALGO","OTRAS","ACUACULTURA",9500,9500,92900
2010,13,"HIDALGO","OTRAS","CAPTURA",8890,8890,581541
